person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
44,78358,MORTGAGE,6.0,PERSONAL,6400.0,10.01,0,0.08,N,26
44,22929,MORTGAGE,4.0,MEDICAL,2200.0,5.87,0,0.1,N,26
39,17692,RENT,1.0,VENTURE,2800.0,,0,0.16,N,21
35,50624,RENT,1.0,MEDICAL,10100.0,10.28,0,0.2,N,14
40,67264,MORTGAGE,2.0,VENTURE,9300.0,10.73,0,0.14,N,22
36,34888,RENT,3.0,EDUCATION,5000.0,10.0,0,0.14,N,18
46,36344,RENT,3.0,HOMEIMPROVEMENT,8000.0,9.97,0,0.22,N,24
39,67060,MORTGAGE,15.0,VENTURE,10500.0,11.2,1,0.16,N,20
35,31731,MORTGAGE,0.0,EDUCATION,3700.0,8.96,0,0.12,N,13
38,32944,RENT,2.0,VENTURE,3500.0,10.88,0,0.11,N,17
42,56311,RENT,3.0,DEBTCONSOLIDATION,5400.0,14.95,1,0.1,N,21
36,59546,MORTGAGE,16.0,EDUCATION,9900.0,10.56,0,0.17,N,18
35,43828,RENT,3.0,EDUCATION,8100.0,9.16,0,0.18,N,14
41,102975,MORTGAGE,7.0,VENTURE,10900.0,6.51,0,0.11,N,21
41,71317,OWN,6.0,HOMEIMPROVEMENT,9300.0,10.95,0,0.13,N,21
37,41132,RENT,4.0,PERSONAL,7600.0,12.82,0,0.18,N,17
37,25710,RENT,0.0,VENTURE,2600.0,11.78,0,0.1,Y,15
41,80476,MORTGAGE,1.0,DEBTCONSOLIDATION,9700.0,9.14,0,0.12,N,22
32,81899,MORTGAGE,1.0,EDUCATION,13800.0,9.57,0,0.17,N,13
32,46653,RENT,0.0,HOMEIMPROVEMENT,9400.0,11.16,0,0.2,N,13
35,56300,MORTGAGE,2.0,EDUCATION,19500.0,15.75,1,0.35,Y,13
38,69607,MORTGAGE,4.0,EDUCATION,9300.0,9.88,0,0.13,N,16
42,109267,MORTGAGE,0.0,MEDICAL,19300.0,,1,0.18,Y,22
50,76392,RENT,0.0,DEBTCONSOLIDATION,5200.0,10.44,0,0.07,N,30
45,61237,MORTGAGE,6.0,VENTURE,8200.0,12.63,1,0.13,Y,23
39,78032,OWN,0.0,VENTURE,5000.0,8.17,1,0.06,N,18
39,87165,MORTGAGE,0.0,VENTURE,8800.0,6.7,0,0.1,N,21
34,56126,MORTGAGE,18.0,PERSONAL,4900.0,5.93,0,0.09,N,13
39,77557,MORTGAGE,0.0,VENTURE,10200.0,7.39,0,0.13,N,18
38,34956,RENT,1.0,DEBTCONSOLIDATION,3800.0,,0,0.11,N,17
42,82259,OWN,0.0,EDUCATION,11200.0,6.49,0,0.14,N,23
35,35102,OWN,9.0,VENTURE,4100.0,9.31,0,0.12,N,17
43,29609,RENT,4.0,VENTURE,6100.0,12.69,0,0.21,N,21
51,45962,RENT,0.0,PERSONAL,4900.0,10.41,0,0.11,N,30
39,25062,RENT,4.0,DEBTCONSOLIDATION,3900.0,9.97,0,0.16,N,17
42,36379,RENT,0.0,MEDICAL,9900.0,9.03,0,0.27,N,20
44,59233,MORTGAGE,,DEBTCONSOLIDATION,9800.0,8.48,0,0.17,N,26
37,56329,OWN,5.0,HOMEIMPROVEMENT,7800.0,11.66,0,0.14,Y,18
41,67493,RENT,0.0,HOMEIMPROVEMENT,4600.0,13.06,0,0.07,N,21
40,68016,MORTGAGE,3.0,EDUCATION,7400.0,10.2,0,0.11,N,19
40,59107,RENT,3.0,DEBTCONSOLIDATION,6500.0,14.22,1,0.11,Y,20
35,32022,OWN,12.0,HOMEIMPROVEMENT,6400.0,,1,0.2,N,14
40,77780,OWN,24.0,PERSONAL,12000.0,9.95,0,0.15,N,19
43,46406,MORTGAGE,5.0,EDUCATION,7600.0,13.11,0,0.16,N,23
50,55278,RENT,9.0,VENTURE,11600.0,9.02,0,0.21,N,28
46,51640,RENT,5.0,HOMEIMPROVEMENT,8600.0,14.84,1,0.17,N,27
57,107721,MORTGAGE,10.0,VENTURE,23900.0,7.7,1,0.22,Y,30
35,26972,RENT,2.0,VENTURE,3500.0,12.9,0,0.13,N,16
46,41293,RENT,4.0,MEDICAL,7700.0,14.2,1,0.19,N,28
41,63939,OTHER,9.0,EDUCATION,5500.0,8.93,0,0.09,N,22
57,49561,MORTGAGE,12.0,VENTURE,8300.0,8.57,0,0.17,N,30
35,38471,RENT,0.0,HOMEIMPROVEMENT,4700.0,13.56,0,0.12,N,14
35,18788,RENT,0.0,EDUCATION,3100.0,9.78,0,0.16,N,13
36,42469,MORTGAGE,13.0,DEBTCONSOLIDATION,5200.0,11.5,0,0.12,N,14
29,58760,RENT,4.0,VENTURE,5400.0,7.35,0,0.09,N,7
37,64328,RENT,21.0,HOMEIMPROVEMENT,7100.0,8.85,0,0.11,N,19
35,45070,MORTGAGE,7.0,PERSONAL,7000.0,12.28,0,0.16,N,16
40,53583,OWN,8.0,EDUCATION,7900.0,7.29,0,0.15,N,19
42,27674,OWN,2.0,DEBTCONSOLIDATION,2800.0,,0,0.1,N,20
54,59558,RENT,1.0,HOMEIMPROVEMENT,6100.0,15.13,0,0.1,N,30
46,49253,MORTGAGE,4.0,EDUCATION,8200.0,12.72,0,0.17,N,25
36,53242,MORTGAGE,10.0,PERSONAL,13600.0,5.0,0,0.26,N,15
35,43927,RENT,6.0,VENTURE,4500.0,7.51,0,0.1,Y,17
43,54525,MORTGAGE,3.0,DEBTCONSOLIDATION,14700.0,5.0,0,0.27,N,24
33,67326,OTHER,6.0,EDUCATION,10800.0,9.3,1,0.16,Y,11
54,55700,RENT,5.0,PERSONAL,5300.0,12.6,0,0.1,Y,30
48,19704,RENT,12.0,MEDICAL,1700.0,8.69,0,0.09,N,26
37,56279,MORTGAGE,1.0,MEDICAL,9300.0,8.56,0,0.17,N,19
31,40379,RENT,0.0,EDUCATION,4300.0,14.5,1,0.11,Y,11
49,34403,MORTGAGE,3.0,MEDICAL,4300.0,,0,0.12,N,30
39,96239,MORTGAGE,2.0,VENTURE,11100.0,9.97,0,0.12,N,20
48,30753,MORTGAGE,18.0,VENTURE,4100.0,12.76,0,0.13,Y,26
31,32538,RENT,0.0,HOMEIMPROVEMENT,4200.0,8.45,0,0.13,N,12
36,15983,MORTGAGE,13.0,VENTURE,4400.0,10.31,0,0.28,N,17
40,100736,MORTGAGE,15.0,EDUCATION,16000.0,7.58,0,0.16,N,22
40,76540,RENT,0.0,VENTURE,10700.0,13.19,0,0.14,N,21
37,41518,OWN,11.0,EDUCATION,2800.0,9.92,0,0.07,N,19
44,66596,MORTGAGE,3.0,DEBTCONSOLIDATION,13700.0,12.65,1,0.21,Y,25
34,16110,RENT,7.0,EDUCATION,3100.0,8.32,0,0.19,N,14
39,62171,RENT,0.0,MEDICAL,10700.0,9.49,1,0.17,Y,18
40,31935,RENT,15.0,VENTURE,3800.0,10.42,1,0.12,N,20
43,113196,OWN,4.0,DEBTCONSOLIDATION,8300.0,9.54,0,0.07,N,21
44,58910,MORTGAGE,11.0,EDUCATION,6200.0,12.64,1,0.11,Y,26
34,52339,RENT,5.0,VENTURE,8000.0,9.55,0,0.15,N,13
32,32521,RENT,3.0,DEBTCONSOLIDATION,3200.0,12.52,0,0.1,N,13
49,32623,RENT,0.0,PERSONAL,6600.0,8.12,0,0.2,N,30
42,65925,MORTGAGE,0.0,PERSONAL,12300.0,12.58,0,0.19,N,20
35,32369,RENT,3.0,DEBTCONSOLIDATION,5300.0,13.33,0,0.16,N,15
51,31739,RENT,10.0,VENTURE,1800.0,7.98,0,0.06,N,30
40,99066,MORTGAGE,0.0,EDUCATION,22700.0,10.11,1,0.23,N,18
48,56601,MORTGAGE,32.0,EDUCATION,6700.0,,0,0.12,N,30
40,28336,RENT,10.0,PERSONAL,5400.0,14.54,0,0.19,N,18
56,64594,OWN,2.0,MEDICAL,10200.0,10.22,0,0.16,N,30
53,42637,OWN,1.0,VENTURE,8700.0,10.56,0,0.2,N,30
38,20274,RENT,12.0,VENTURE,2300.0,6.57,0,0.11,N,19
46,38196,RENT,0.0,PERSONAL,5600.0,12.47,1,0.15,Y,24
44,29019,RENT,2.0,EDUCATION,4500.0,8.59,1,0.16,N,25
50,55709,RENT,0.0,HOMEIMPROVEMENT,5800.0,16.28,1,0.1,N,30
34,35320,RENT,15.0,DEBTCONSOLIDATION,8500.0,11.48,0,0.24,Y,12
44,51300,MORTGAGE,4.0,MEDICAL,15200.0,11.49,0,0.3,N,26
47,68400,MORTGAGE,2.0,VENTURE,6600.0,8.6,0,0.1,N,29
31,159609,MORTGAGE,1.0,HOMEIMPROVEMENT,28000.0,11.73,1,0.18,N,9
33,131920,MORTGAGE,2.0,MEDICAL,16900.0,,1,0.13,N,15
30,54810,RENT,0.0,VENTURE,7000.0,12.82,0,0.13,N,9
38,47748,MORTGAGE,11.0,PERSONAL,7300.0,11.03,0,0.15,N,19
44,36405,MORTGAGE,,DEBTCONSOLIDATION,3300.0,,0,0.09,N,25
51,21557,RENT,6.0,MEDICAL,5500.0,12.45,1,0.26,N,30
40,15628,MORTGAGE,,VENTURE,1200.0,10.57,0,0.08,N,21
52,32165,OWN,3.0,EDUCATION,6200.0,,0,0.19,N,30
32,111160,MORTGAGE,1.0,MEDICAL,15000.0,14.12,0,0.13,N,10
31,109267,RENT,8.0,EDUCATION,35000.0,11.96,0,0.32,N,9
39,50809,MORTGAGE,7.0,EDUCATION,5900.0,11.57,0,0.12,N,21
42,61859,MORTGAGE,0.0,MEDICAL,5100.0,,0,0.08,N,24
39,36230,MORTGAGE,0.0,VENTURE,4700.0,8.82,0,0.13,N,18
30,48287,RENT,8.0,PERSONAL,9400.0,14.87,0,0.19,N,10
39,33253,RENT,0.0,VENTURE,3500.0,,0,0.11,N,17
33,33224,RENT,3.0,EDUCATION,4500.0,9.67,1,0.14,N,15
44,66587,RENT,3.0,HOMEIMPROVEMENT,12700.0,13.47,0,0.19,N,23
42,36220,MORTGAGE,1.0,VENTURE,3600.0,13.19,0,0.1,N,20
34,62698,MORTGAGE,4.0,DEBTCONSOLIDATION,4800.0,10.2,0,0.08,N,13
37,45543,MORTGAGE,3.0,PERSONAL,10600.0,10.41,1,0.23,N,15
34,99602,MORTGAGE,3.0,VENTURE,16900.0,13.35,0,0.17,N,13
39,64613,RENT,2.0,MEDICAL,10300.0,9.05,1,0.16,Y,20
46,55390,MORTGAGE,9.0,MEDICAL,10400.0,10.53,0,0.19,N,26
34,23977,RENT,0.0,MEDICAL,2800.0,9.5,0,0.12,N,14
43,38359,MORTGAGE,2.0,VENTURE,7000.0,12.52,1,0.18,N,21
36,47804,RENT,1.0,EDUCATION,5300.0,10.98,0,0.11,N,15
35,50377,RENT,9.0,HOMEIMPROVEMENT,5500.0,12.46,0,0.11,N,13
39,68297,RENT,1.0,HOMEIMPROVEMENT,14800.0,10.9,0,0.22,N,18
34,54340,OTHER,7.0,HOMEIMPROVEMENT,13100.0,,0,0.24,N,15
36,29243,MORTGAGE,,EDUCATION,6500.0,15.21,1,0.22,Y,14
33,65911,MORTGAGE,10.0,EDUCATION,13100.0,6.62,0,0.2,N,12
55,38924,MORTGAGE,4.0,PERSONAL,4800.0,12.52,0,0.12,Y,30
40,35463,MORTGAGE,4.0,HOMEIMPROVEMENT,4400.0,9.59,0,0.12,N,20
36,28244,RENT,8.0,EDUCATION,3000.0,,0,0.11,N,18
41,41124,RENT,4.0,MEDICAL,9400.0,9.03,0,0.23,N,23
39,37101,MORTGAGE,9.0,EDUCATION,10200.0,10.07,0,0.27,N,21
38,87585,MORTGAGE,0.0,MEDICAL,11700.0,6.41,0,0.13,N,19
44,42884,OWN,3.0,VENTURE,3600.0,12.83,0,0.08,Y,23
45,63964,MORTGAGE,8.0,EDUCATION,10400.0,13.34,0,0.16,N,27
36,19903,RENT,9.0,MEDICAL,2700.0,8.77,1,0.14,Y,14
36,71127,RENT,8.0,PERSONAL,9100.0,12.73,0,0.13,N,17
38,67555,OWN,4.0,VENTURE,9400.0,11.34,0,0.14,N,16
29,23674,RENT,13.0,DEBTCONSOLIDATION,6300.0,13.3,1,0.27,N,10
32,31700,RENT,1.0,EDUCATION,3000.0,12.09,0,0.09,N,10
50,35189,RENT,0.0,MEDICAL,10200.0,12.5,1,0.29,N,30
52,44296,MORTGAGE,0.0,DEBTCONSOLIDATION,10000.0,10.96,0,0.23,N,30
38,34460,RENT,22.0,HOMEIMPROVEMENT,4900.0,10.01,0,0.14,Y,17
43,43370,RENT,2.0,PERSONAL,2900.0,,0,0.07,N,24
42,67967,MORTGAGE,7.0,HOMEIMPROVEMENT,15300.0,9.92,0,0.23,N,24
68,37083,RENT,0.0,VENTURE,12000.0,16.98,0,0.32,N,30
47,56876,RENT,1.0,DEBTCONSOLIDATION,11700.0,14.13,1,0.21,Y,26
39,53518,RENT,,PERSONAL,8800.0,8.72,1,0.16,Y,21
34,11173,RENT,3.0,PERSONAL,1400.0,12.2,0,0.13,N,15
31,32731,RENT,1.0,PERSONAL,4800.0,13.5,1,0.15,N,13
41,80244,MORTGAGE,3.0,PERSONAL,4500.0,,0,0.06,N,22
35,31339,RENT,0.0,PERSONAL,5300.0,12.83,0,0.17,N,16
32,28698,RENT,3.0,EDUCATION,3500.0,13.46,0,0.12,N,11
36,82285,MORTGAGE,0.0,PERSONAL,17700.0,11.76,0,0.22,N,17
34,52930,MORTGAGE,5.0,HOMEIMPROVEMENT,9700.0,9.83,0,0.18,Y,14
52,101583,OWN,0.0,EDUCATION,20800.0,9.75,0,0.2,N,30
46,38855,MORTGAGE,3.0,DEBTCONSOLIDATION,3200.0,11.97,0,0.08,N,28
39,89417,RENT,0.0,DEBTCONSOLIDATION,14000.0,16.03,1,0.16,N,20
51,31432,RENT,2.0,EDUCATION,4600.0,13.36,0,0.15,N,30
40,13572,RENT,2.0,VENTURE,1500.0,9.81,0,0.11,N,19
35,68640,MORTGAGE,7.0,EDUCATION,6600.0,10.76,1,0.1,Y,14
51,65291,RENT,5.0,MEDICAL,10900.0,11.56,0,0.17,N,30
43,68627,RENT,13.0,PERSONAL,8100.0,10.83,0,0.12,Y,21
34,44211,MORTGAGE,12.0,MEDICAL,7200.0,10.35,0,0.16,N,15
38,102076,MORTGAGE,6.0,MEDICAL,17400.0,10.71,0,0.17,N,18
35,75565,MORTGAGE,7.0,HOMEIMPROVEMENT,12000.0,12.17,1,0.16,Y,17
32,74047,MORTGAGE,4.0,PERSONAL,12700.0,7.0,0,0.17,N,10
46,52095,RENT,5.0,VENTURE,6800.0,,1,0.13,N,24
55,24997,RENT,4.0,MEDICAL,2700.0,15.37,1,0.11,Y,30
32,50707,MORTGAGE,1.0,PERSONAL,5100.0,5.0,0,0.1,N,14
43,58673,MORTGAGE,2.0,VENTURE,14300.0,13.41,1,0.24,Y,22
36,135456,RENT,4.0,DEBTCONSOLIDATION,14400.0,7.26,0,0.11,N,14
37,55995,MORTGAGE,6.0,PERSONAL,6600.0,8.11,0,0.12,Y,17
36,29055,RENT,2.0,VENTURE,2700.0,,0,0.09,N,17
35,61923,OWN,0.0,HOMEIMPROVEMENT,10900.0,12.33,0,0.18,N,13
40,91928,MORTGAGE,3.0,VENTURE,11300.0,5.0,0,0.12,N,22
35,115184,MORTGAGE,16.0,MEDICAL,12000.0,11.15,0,0.1,N,17
41,46469,MORTGAGE,1.0,EDUCATION,4400.0,11.3,0,0.09,N,21
39,44365,OWN,5.0,PERSONAL,8100.0,8.72,0,0.18,N,17
38,24205,OWN,20.0,VENTURE,3000.0,11.37,0,0.12,N,17
35,36255,RENT,2.0,VENTURE,3200.0,14.08,1,0.09,N,17
36,60865,MORTGAGE,10.0,MEDICAL,9300.0,9.78,0,0.15,N,18
45,22881,RENT,9.0,PERSONAL,3600.0,8.48,0,0.16,N,25
43,136459,MORTGAGE,2.0,VENTURE,16500.0,8.54,0,0.12,N,21
34,41014,OWN,0.0,VENTURE,6900.0,13.28,0,0.17,N,14
40,52061,RENT,0.0,MEDICAL,7900.0,10.74,0,0.15,N,19
45,58167,RENT,2.0,PERSONAL,6000.0,7.43,1,0.1,N,27
31,86213,MORTGAGE,15.0,VENTURE,12000.0,9.47,0,0.14,Y,12
43,56014,MORTGAGE,1.0,HOMEIMPROVEMENT,14800.0,9.8,0,0.26,N,24
36,28737,MORTGAGE,13.0,VENTURE,5200.0,10.27,0,0.18,N,17
43,60530,MORTGAGE,1.0,MEDICAL,7200.0,,0,0.12,N,23
35,86122,MORTGAGE,17.0,EDUCATION,8600.0,10.41,0,0.1,N,14
31,31340,RENT,1.0,PERSONAL,4700.0,,0,0.15,N,12
31,73132,OWN,5.0,MEDICAL,8400.0,7.04,0,0.11,N,13
40,55666,RENT,0.0,EDUCATION,8100.0,,0,0.15,N,18
41,51409,OTHER,1.0,DEBTCONSOLIDATION,10600.0,11.74,0,0.21,N,21
35,35597,OWN,1.0,VENTURE,3200.0,5.0,0,0.09,N,14
44,43865,MORTGAGE,0.0,HOMEIMPROVEMENT,4400.0,9.56,0,0.1,N,23
31,61040,OWN,0.0,VENTURE,9200.0,6.91,0,0.15,N,12
39,39653,RENT,4.0,DEBTCONSOLIDATION,4400.0,12.51,1,0.11,Y,20
33,30042,OWN,2.0,EDUCATION,5200.0,,0,0.17,N,15
36,29435,RENT,6.0,MEDICAL,3100.0,16.73,0,0.11,N,15
40,56413,MORTGAGE,5.0,VENTURE,7600.0,,0,0.13,N,18
35,62607,MORTGAGE,8.0,MEDICAL,9700.0,12.45,0,0.15,N,14
37,47389,MORTGAGE,10.0,HOMEIMPROVEMENT,12400.0,12.53,0,0.26,N,17
47,121487,MORTGAGE,8.0,PERSONAL,18500.0,5.0,1,0.15,N,27
36,20945,MORTGAGE,2.0,EDUCATION,3600.0,12.42,0,0.17,N,15
45,59270,MORTGAGE,1.0,PERSONAL,9300.0,8.38,0,0.16,N,26
33,19529,OWN,3.0,HOMEIMPROVEMENT,3100.0,11.12,1,0.16,N,14
43,46541,MORTGAGE,3.0,MEDICAL,5500.0,,0,0.12,N,24
50,55549,MORTGAGE,1.0,EDUCATION,10700.0,13.3,0,0.19,N,30
28,44880,OWN,3.0,HOMEIMPROVEMENT,7300.0,11.04,0,0.16,N,9
35,18471,OWN,0.0,DEBTCONSOLIDATION,1300.0,5.75,0,0.07,N,17
43,46744,MORTGAGE,1.0,PERSONAL,2900.0,10.54,0,0.06,N,21
38,49092,MORTGAGE,6.0,HOMEIMPROVEMENT,4100.0,6.74,0,0.08,N,17
42,76783,MORTGAGE,1.0,DEBTCONSOLIDATION,10800.0,9.2,0,0.14,N,22
36,24016,RENT,0.0,VENTURE,4100.0,10.52,0,0.17,N,16
40,100758,OWN,1.0,DEBTCONSOLIDATION,17600.0,9.97,0,0.17,N,18
39,13920,MORTGAGE,2.0,MEDICAL,1000.0,7.63,0,0.07,Y,18
48,25642,RENT,1.0,HOMEIMPROVEMENT,2400.0,11.52,0,0.09,N,30
41,53534,RENT,2.0,DEBTCONSOLIDATION,8200.0,13.35,1,0.15,N,21
42,57258,MORTGAGE,0.0,VENTURE,6200.0,8.71,0,0.11,N,22
37,104399,MORTGAGE,0.0,PERSONAL,11700.0,5.0,0,0.11,N,19
37,53994,RENT,1.0,DEBTCONSOLIDATION,11200.0,14.5,1,0.21,Y,15
37,46594,MORTGAGE,2.0,MEDICAL,4000.0,9.91,0,0.09,N,17
42,61219,RENT,2.0,MEDICAL,13200.0,11.38,0,0.22,N,21
37,15205,RENT,7.0,HOMEIMPROVEMENT,1000.0,,0,0.07,N,16
41,29619,RENT,3.0,MEDICAL,5600.0,14.19,0,0.19,N,21
56,27237,OWN,4.0,VENTURE,4400.0,8.51,0,0.16,N,30
46,78903,RENT,4.0,EDUCATION,9500.0,8.53,0,0.12,N,28
38,93902,MORTGAGE,2.0,PERSONAL,12100.0,8.28,0,0.13,N,17
48,124553,MORTGAGE,19.0,PERSONAL,23700.0,10.03,0,0.19,N,30
37,65171,RENT,0.0,EDUCATION,12300.0,12.49,0,0.19,N,15
30,76573,RENT,1.0,MEDICAL,8000.0,7.76,0,0.1,N,10
34,51378,RENT,1.0,VENTURE,11700.0,16.06,1,0.23,Y,14
30,38191,MORTGAGE,10.0,HOMEIMPROVEMENT,2500.0,16.42,0,0.07,N,11
37,28572,RENT,12.0,EDUCATION,2500.0,15.34,0,0.09,N,17
40,27321,RENT,9.0,MEDICAL,2000.0,12.14,0,0.07,N,21
52,24696,MORTGAGE,2.0,EDUCATION,3300.0,8.13,0,0.13,N,30
42,70654,RENT,12.0,VENTURE,4400.0,13.58,0,0.06,N,23
38,39936,OWN,0.0,VENTURE,8200.0,10.1,0,0.21,N,16
45,34140,RENT,5.0,HOMEIMPROVEMENT,2800.0,10.68,0,0.08,N,24
29,17790,MORTGAGE,13.0,EDUCATION,2000.0,,0,0.11,N,11
41,31052,RENT,7.0,HOMEIMPROVEMENT,5600.0,,1,0.18,Y,19
45,42465,MORTGAGE,1.0,DEBTCONSOLIDATION,4100.0,10.18,0,0.1,N,23
32,22738,RENT,6.0,MEDICAL,1700.0,13.11,1,0.07,Y,11
48,185349,MORTGAGE,1.0,MEDICAL,25700.0,9.12,0,0.14,N,27
42,25080,RENT,0.0,EDUCATION,2200.0,10.47,1,0.09,N,22
37,87229,MORTGAGE,6.0,VENTURE,13800.0,11.65,0,0.16,N,15
44,46154,MORTGAGE,0.0,PERSONAL,3100.0,6.28,0,0.07,N,25
58,36930,MORTGAGE,0.0,EDUCATION,6600.0,7.6,0,0.18,N,30
41,43273,RENT,4.0,PERSONAL,9100.0,9.26,0,0.21,N,22
41,49367,OWN,4.0,MEDICAL,3000.0,12.06,0,0.06,N,22
37,54899,MORTGAGE,0.0,PERSONAL,6600.0,11.55,0,0.12,N,17
35,30002,RENT,0.0,MEDICAL,4000.0,5.0,1,0.13,N,15
45,64839,OWN,10.0,HOMEIMPROVEMENT,15400.0,8.87,0,0.24,N,23
35,42631,OWN,0.0,VENTURE,6200.0,12.63,1,0.15,N,16
40,25194,RENT,4.0,VENTURE,4700.0,8.83,0,0.19,N,21
37,39580,RENT,15.0,VENTURE,5600.0,5.0,0,0.14,N,17
43,99692,RENT,3.0,HOMEIMPROVEMENT,15400.0,14.48,0,0.15,N,21
42,54705,MORTGAGE,0.0,VENTURE,7700.0,10.72,0,0.14,N,20
47,49133,MORTGAGE,2.0,EDUCATION,7800.0,,0,0.16,N,29
37,40181,MORTGAGE,4.0,PERSONAL,3000.0,6.92,0,0.07,N,16
38,41791,MORTGAGE,7.0,VENTURE,6500.0,9.15,0,0.16,N,18
34,54724,RENT,4.0,EDUCATION,6600.0,10.59,1,0.12,Y,14
37,42927,RENT,0.0,PERSONAL,11000.0,11.56,0,0.26,N,18
42,61516,OWN,0.0,EDUCATION,5600.0,14.49,0,0.09,N,21
45,57620,OWN,2.0,HOMEIMPROVEMENT,7400.0,8.99,0,0.13,Y,26
34,26998,RENT,6.0,PERSONAL,4900.0,9.15,0,0.18,N,14
45,63827,RENT,4.0,VENTURE,12100.0,13.11,0,0.19,N,24
49,30415,RENT,0.0,HOMEIMPROVEMENT,4200.0,12.27,0,0.14,Y,29
42,29796,RENT,7.0,MEDICAL,4600.0,14.11,0,0.15,N,24
54,48405,RENT,4.0,VENTURE,8500.0,10.73,0,0.18,N,30
35,55776,RENT,,EDUCATION,5800.0,12.7,0,0.1,N,13
33,66667,RENT,2.0,DEBTCONSOLIDATION,8800.0,8.6,1,0.13,Y,15
31,16678,RENT,3.0,EDUCATION,1600.0,12.67,0,0.1,N,13
51,72738,OWN,2.0,EDUCATION,16300.0,,0,0.22,N,30
44,60254,OWN,6.0,VENTURE,12800.0,9.21,0,0.21,N,23
39,34096,RENT,6.0,MEDICAL,2900.0,12.1,0,0.09,N,18
41,43557,MORTGAGE,6.0,VENTURE,9100.0,10.74,0,0.21,N,19
34,54125,MORTGAGE,1.0,HOMEIMPROVEMENT,7100.0,7.48,0,0.13,N,13
60,8562,RENT,5.0,EDUCATION,800.0,9.64,0,0.09,N,30
40,26226,RENT,2.0,PERSONAL,4200.0,10.9,0,0.16,N,19
40,87609,MORTGAGE,8.0,EDUCATION,9600.0,13.31,0,0.11,N,19
44,36272,RENT,0.0,HOMEIMPROVEMENT,10500.0,,1,0.29,N,23
43,46959,MORTGAGE,0.0,HOMEIMPROVEMENT,8700.0,6.83,0,0.19,N,21
41,46243,RENT,0.0,MEDICAL,4000.0,,0,0.09,N,23
35,70075,MORTGAGE,1.0,EDUCATION,11700.0,8.09,0,0.17,N,16
43,40002,OWN,,HOMEIMPROVEMENT,7000.0,10.38,0,0.17,N,25
54,41728,RENT,0.0,DEBTCONSOLIDATION,4100.0,7.83,0,0.1,N,30
49,53922,RENT,1.0,EDUCATION,9100.0,12.24,1,0.17,N,29
52,74856,RENT,0.0,PERSONAL,11000.0,12.5,0,0.15,N,30
37,87688,OWN,8.0,DEBTCONSOLIDATION,11500.0,11.1,0,0.13,Y,19
34,41794,RENT,0.0,PERSONAL,5300.0,8.53,0,0.13,N,14
39,38352,RENT,11.0,HOMEIMPROVEMENT,6400.0,10.4,0,0.17,N,18
40,45564,RENT,10.0,MEDICAL,4200.0,6.74,0,0.09,N,20
47,95561,MORTGAGE,1.0,EDUCATION,16200.0,13.25,0,0.17,N,28
31,72341,MORTGAGE,0.0,MEDICAL,12200.0,10.93,1,0.17,N,11
51,38566,RENT,0.0,VENTURE,5600.0,14.71,0,0.15,N,30
39,21872,MORTGAGE,4.0,HOMEIMPROVEMENT,4300.0,9.77,0,0.2,N,20
37,85262,MORTGAGE,4.0,VENTURE,5900.0,8.04,0,0.07,N,17
34,90186,MORTGAGE,1.0,MEDICAL,14600.0,11.65,0,0.16,N,13
31,28129,RENT,,DEBTCONSOLIDATION,3200.0,8.48,1,0.11,N,10
45,39238,MORTGAGE,3.0,HOMEIMPROVEMENT,5100.0,7.97,0,0.13,N,25
40,75983,MORTGAGE,1.0,PERSONAL,28700.0,10.87,0,0.38,N,18
33,59451,MORTGAGE,13.0,MEDICAL,5900.0,11.66,0,0.1,N,13
33,18085,RENT,2.0,MEDICAL,2900.0,10.03,0,0.16,N,12
38,27889,RENT,1.0,VENTURE,3800.0,,0,0.14,N,18
52,65566,OWN,0.0,VENTURE,8700.0,9.59,0,0.13,Y,30
38,55526,RENT,4.0,MEDICAL,9300.0,14.39,0,0.17,N,17
32,68392,RENT,1.0,EDUCATION,4900.0,12.46,1,0.07,Y,12
38,72423,MORTGAGE,1.0,MEDICAL,6900.0,10.5,0,0.1,N,20
38,55318,RENT,1.0,VENTURE,5800.0,,0,0.1,N,18
28,60487,MORTGAGE,1.0,EDUCATION,9600.0,9.57,0,0.16,N,6
39,36872,RENT,4.0,PERSONAL,2000.0,10.45,0,0.05,N,20
38,51903,OWN,0.0,EDUCATION,7300.0,9.38,0,0.14,N,17
44,57339,MORTGAGE,6.0,EDUCATION,12600.0,11.64,0,0.22,N,25
54,115033,MORTGAGE,1.0,EDUCATION,11700.0,8.49,0,0.1,N,30
48,32458,RENT,3.0,PERSONAL,7000.0,10.89,0,0.22,N,27
38,70398,RENT,5.0,VENTURE,12000.0,14.19,0,0.17,Y,19
34,46269,MORTGAGE,3.0,HOMEIMPROVEMENT,4700.0,11.41,0,0.1,N,16
62,71136,RENT,5.0,MEDICAL,7600.0,13.87,0,0.11,N,30
40,46158,RENT,1.0,MEDICAL,6700.0,15.79,0,0.15,N,19
40,88318,OTHER,16.0,HOMEIMPROVEMENT,10300.0,13.44,0,0.12,N,20
39,33817,RENT,3.0,VENTURE,2900.0,10.53,1,0.09,N,18
41,52633,RENT,1.0,MEDICAL,5200.0,12.7,0,0.1,N,20
39,61064,MORTGAGE,1.0,VENTURE,10400.0,8.51,0,0.17,N,18
